"Long (WMORTG)" "Short (FF)"
"1150" 7.57 2.93
"1151" 7.45 2.91
"1152" 7.38 2.87
"1153" 7.43 2.98
"1154" 7.42 2.9
"1155" 7.42 3.01
"1156" 7.52 3.07
"1157" 7.5 3.09
"1158" 7.47 2.96
"1159" 7.48 3.01
"1160" 7.38 3
"1161" 7.34 3.13
"1162" 7.23 3.1
"1163" 7.19 3.01
"1164" 7.16 3.09
"1165" 7.2 3.03
"1166" 7.25 3.1
"1167" 7.21 2.98
"1168" 7.17 3.06
"1169" 7.1 2.98
"1170" 6.97 3.08
"1171" 6.93 2.99
"1172" 6.82 3.03
"1173" 6.96 3.12
"1174" 6.95 3.05
"1175" 6.89 3.24
"1176" 6.87 2.91
"1177" 6.81 2.97
"1178" 6.74 2.97
"1179" 6.86 3.04
"1180" 7.11 2.96
"1181" 7.12 3.03
"1182" 7.08 2.98
"1183" 7.31 3.09
"1184" 7.25 2.92
"1185" 7.14 2.94
"1186" 7.17 2.99
"1187" 7.17 2.99
"1188" 7.13 3
"1189" 7.23 2.98
"1190" 6.99 3.13
"1191" 7.05 2.97
"1192" 6.97 3.17
"1193" 6.97 3.2
"1194" 7.21 3.25
"1195" 7.11 3.25
"1196" 7.32 3.28
"1197" 7.51 3.25
"1198" 7.63 3.19
"1199" 7.76 3.31
"1200" 7.8 3.49
"1201" 8.04 3.69
"1202" 8.47 3.37
"1203" 8.26 3.59
"1204" 8.49 3.59
"1205" 8.32 3.76
"1206" 8.53 3.7
"1207" 8.77 4.02
"1208" 8.56 4.22
"1209" 8.53 4.27
"1210" 8.55 4.13
"1211" 8.25 4.21
"1212" 8.33 4.19
"1213" 8.46 4.19
"1214" 8.57 4.38
"1215" 8.68 4.3
"1216" 8.72 4.3
"1217" 8.52 4.28
"1218" 8.57 4.28
"1219" 8.38 4.26
"1220" 8.57 4.35
"1221" 8.54 4.66
"1222" 8.56 4.72
"1223" 8.48 4.74
"1224" 8.51 4.7
"1225" 8.66 4.73
"1226" 8.73 4.66
"1227" 8.82 5.07
"1228" 8.89 4.62
"1229" 8.93 4.72
"1230" 8.85 4.72
"1231" 9.03 4.77
"1232" 9.05 4.74
"1233" 9.19 5.22
"1234" 9.19 5.53
"1235" 9.25 5.85
"1236" 9.23 5.47
"1237" 9.15 5.48
"1238" 9.25 5.56
"1239" 9.18 5.45
"1240" 9.18 5.4
"1241" 9.22 5.53
"1242" 9.19 5.45
"1243" 9.05 5.42
"1244" 9.13 5.63
"1245" 8.94 5.95
"1246" 8.8 5.93
"1247" 8.84 5.94
"1248" 8.73 5.88
"1249" 8.53 5.93
"1250" 8.62 5.94
"1251" 8.38 5.97
"1252" 8.4 6.06
"1253" 8.38 6.2
"1254" 8.41 5.98
"1255" 8.37 6.07
"1256" 8.24 5.99
"1257" 8.26 6.05
"1258" 8.27 6
"1259" 7.87 6.02
"1260" 7.83 5.99
"1261" 7.85 6.02
"1262" 7.71 6.03
"1263" 7.51 6.02
"1264" 7.55 6
"1265" 7.53 5.95
"1266" 7.53 6.21
"1267" 7.63 5.81
"1268" 7.41 5.72
"1269" 7.6 5.75
"1270" 7.79 5.83
"1271" 7.82 5.73
"1272" 7.8 5.74
"1273" 7.94 5.7
"1274" 7.88 5.71
"1275" 7.76 5.77
"1276" 7.63 5.73
"1277" 7.6 5.78
"1278" 7.57 5.8
"1279" 7.62 6
"1280" 7.57 5.72
"1281" 7.5 5.71
"1282" 7.38 5.76
"1283" 7.45 5.76
"1284" 7.44 5.71
"1285" 7.37 5.74
"1286" 7.35 5.81
"1287" 7.35 5.91
"1288" 7.33 5.75
"1289" 7.18 5.73
"1290" 7.15 5.9
"1291" 7.23 5.48
"1292" 7.11 5.35
"1293" 7.02 5.53
"1294" 7.08 5.61
"1295" 7.02 5.44
"1296" 7 5.53
"1297" 7.02 5.21
"1298" 7.02 5.09
"1299" 6.94 5.17
"1300" 7.32 5.31
"1301" 7.41 5.57
"1302" 7.38 5.24
"1303" 7.83 5.36
"1304" 7.81 5.22
"1305" 7.69 5.3
"1306" 7.78 5.08
"1307" 8.05 5.24
"1308" 7.95 5.24
"1309" 7.92 5.3
"1310" 7.99 5.22
"1311" 8.24 5.26
"1312" 8.08 5.22
"1313" 8.01 5.19
"1314" 8.03 5.33
"1315" 8.3 5.24
"1316" 8.39 5.45
"1317" 8.3 5.21
"1318" 8.29 5.53
"1319" 8.14 5.26
"1320" 8.42 5.23
"1321" 8.23 5.25
"1322" 8.19 5.53
"1323" 8.23 5.38
"1324" 7.88 5.1
"1325" 7.88 5.18
"1326" 7.93 5.21
"1327" 8.09 5.39
"1328" 8.34 5.16
"1329" 8.28 5.22
"1330" 8.14 5.34
"1331" 8.16 5.4
"1332" 8.06 5.14
"1333" 7.86 5.22
"1334" 7.88 5.22
"1335" 7.86 5.27
"1336" 7.78 5.32
"1337" 7.67 5.21
"1338" 7.59 5.41
"1339" 7.53 5.3
"1340" 7.52 5.52
"1341" 7.44 5.22
"1342" 7.57 5.38
"1343" 7.74 5.18
"1344" 7.64 5.37
"1345" 7.67 5.28
"1346" 7.85 5.19
"1347" 7.87 5.19
"1348" 7.85 5.18
"1349" 7.88 5.3
"1350" 7.74 5.05
"1351" 7.65 5.22
"1352" 7.56 5.16
"1353" 7.65 5.36
"1354" 7.84 5.19
"1355" 7.84 5.26
"1356" 7.94 5.4
"1357" 7.97 5.86
"1358" 8.18 5.37
"1359" 8.15 5.48
"1360" 8.16 5.48
"1361" 8.08 5.61
"1362" 8.01 5.55
"1363" 7.94 5.49
"1364" 7.91 5.52
"1365" 7.92 5.43
"1366" 7.94 5.54
"1367" 7.85 5.48
"1368" 7.72 5.62
"1369" 7.61 5.42
"1370" 7.58 5.82
"1371" 7.62 5.48
"1372" 7.47 5.44
"1373" 7.47 5.43
"1374" 7.43 5.57
"1375" 7.36 5.62
"1376" 7.46 5.45
"1377" 7.54 5.59
"1378" 7.46 5.56
"1379" 7.58 5.64
"1380" 7.53 5.48
"1381" 7.53 5.58
"1382" 7.38 5.45
"1383" 7.28 5.58
"1384" 7.31 5.46
"1385" 7.26 5.45
"1386" 7.34 5.54
"1387" 7.35 5.5
"1388" 7.21 5.6
"1389" 7.24 5.5
"1390" 7.23 5.51
"1391" 7.18 5.49
"1392" 7.17 5.58
"1393" 7.15 5.4
"1394" 7.17 5.66
"1395" 7.07 5.44
"1396" 6.99 5.45
"1397" 7.03 5.74
"1398" 6.94 5.45
"1399" 6.89 5.53
"1400" 6.99 5.53
"1401" 7.12 5.52
"1402" 7.03 5.43
"1403" 7.06 5.54
"1404" 6.99 5.51
"1405" 7.09 5.6
"1406" 7.19 5.45
"1407" 7.16 5.47
"1408" 7.08 5.43
"1409" 7.08 5.6
"1410" 7.15 5.48
"1411" 7.09 5.47
"1412" 7.17 5.37
"1413" 7.15 5.4
"1414" 7.22 5.35
"1415" 7.14 5.49
"1416" 7.19 5.6
"1417" 7.1 5.45
"1418" 7.07 5.63
"1419" 7.05 5.43
"1420" 7.04 5.58
"1421" 6.94 5.42
"1422" 6.96 5.88
"1423" 6.98 5.47
"1424" 6.91 5.49
"1425" 6.94 5.5
"1426" 6.96 5.54
"1427" 6.97 5.61
"1428" 6.94 5.5
"1429" 6.91 5.59
"1430" 6.92 5.48
"1431" 6.92 5.61
"1432" 6.82 5.47
"1433" 6.77 5.54
"1434" 6.66 5.42
"1435" 6.64 5.58
"1436" 6.6 5.22
"1437" 6.49 5.14
"1438" 6.9 4.87
"1439" 6.73 4.95
"1440" 6.83 5.22
"1441" 6.89 4.8
"1442" 6.93 4.89
"1443" 6.86 4.54
"1444" 6.78 4.86
"1445" 6.71 4.68
"1446" 6.69 4.97
"1447" 6.69 4.69
"1448" 6.77 4.48
"1449" 6.83 4.3
"1450" 6.79 4.75
"1451" 6.83 4.64
"1452" 6.78 4.66
"1453" 6.74 4.75
"1454" 6.75 4.77
"1455" 6.77 4.75
"1456" 6.82 4.75
"1457" 6.89 4.85
"1458" 7.06 4.8
"1459" 7.11 4.79
"1460" 7.01 4.79
"1461" 6.98 4.84
"1462" 6.98 4.8
"1463" 6.92 4.68
"1464" 6.87 4.61
"1465" 6.88 4.79
"1466" 6.93 4.9
"1467" 7.02 4.7
"1468" 7.1 4.76
"1469" 7.23 4.73
"1470" 7.23 4.65
"1471" 7.41 4.71
"1472" 7.51 4.73
"1473" 7.65 4.71
"1474" 7.63 4.95
"1475" 7.71 5
"1476" 7.65 4.97
"1477" 7.58 4.96
"1478" 7.52 5.01
"1479" 7.7 5.06
"1480" 7.89 4.96
"1481" 8.15 5.03
"1482" 7.93 5.02
"1483" 7.8 5.34
"1484" 7.83 5.16
"1485" 7.88 5.24
"1486" 7.82 5.16
"1487" 7.76 5.27
"1488" 7.7 5.27
"1489" 7.82 5.17
"1490" 7.85 5.18
"1491" 7.93 5.18
"1492" 7.96 5.27
"1493" 7.84 5.2
"1494" 7.67 5.44
"1495" 7.69 5.52
"1496" 7.75 5.63
"1497" 7.84 5.45
"1498" 7.84 5.44
"1499" 7.86 5.46
"1500" 7.96 5.01
"1501" 8.06 4.72
"1502" 8.15 5.62
"1503" 8.18 5.59
"1504" 8.26 5.43
"1505" 8.25 5.66
"1506" 8.25 5.71
"1507" 8.36 5.75
"1508" 8.38 5.72
"1509" 8.31 5.77
"1510" 8.27 5.73
"1511" 8.23 5.79
"1512" 8.24 5.81
"1513" 8.23 6.01
"1514" 8.23 6.12
"1515" 8.2 5.98
"1516" 8.12 6.04
"1517" 8.16 5.97
"1518" 8.13 6.06
"1519" 8.28 5.96
"1520" 8.52 6.16
"1521" 8.64 6.5
"1522" 8.62 6.53
"1523" 8.54 6.49
"1524" 8.32 6.5
"1525" 8.22 6.51
"1526" 8.14 6.53
"1527" 8.22 6.85
"1528" 8.16 6.44
"1529" 8.09 6.5
"1530" 8.21 6.5
"1531" 8.13 6.49
"1532" 8.12 6.45
"1533" 8.04 6.53
"1534" 7.96 6.46
"1535" 7.99 6.54
"1536" 7.96 6.56
"1537" 7.94 6.5
"1538" 7.88 6.5
"1539" 7.9 6.5
"1540" 7.88 6.58
"1541" 7.83 6.47
"1542" 7.84 6.49
"1543" 7.83 6.51
"1544" 7.68 6.55
"1545" 7.73 6.49
"1546" 7.79 6.52
"1547" 7.73 6.51
"1548" 7.73 6.5
"1549" 7.65 6.57
"1550" 7.54 6.47
"1551" 7.42 6.53
"1552" 7.17 6.48
"1553" 7.13 5.88
"1554" 7.07 5.91
"1555" 6.89 6.02
"1556" 7.02 5.96
"1557" 7.15 5.94
"1558" 7.09 5.51
"1559" 6.98 5.47
"1560" 7.01 5.5
"1561" 7.12 5.5
"1562" 7.03 5.49
"1563" 6.97 5.46
"1564" 6.96 5.33
"1565" 6.89 5
"1566" 6.91 5.21
"1567" 7.01 4.96
"1568" 7.04 4.98
"1569" 7.14 4.42
"1570" 7.12 4.53
"1571" 7.14 4.43
"1572" 7.1 4.37
"1573" 7.14 3.98
"1574" 7.2 3.98
"1575" 7.24 4.08
"1576" 7.2 4
"1577" 7.14 3.95
"1578" 7.11 3.91
"1579" 7.11 3.89
"1580" 7.19 3.67
"1581" 7.21 3.76
"1582" 7.08 3.81
"1583" 7.03 3.79
"1584" 7 3.7
"1585" 7 3.75
"1586" 6.92 3.63
"1587" 6.91 3.52
"1588" 6.92 3.63
"1589" 6.89 3.49
"1590" 6.86 2.47
"1591" 6.8 2.99
"1592" 6.72 2.71
"1593" 6.64 2.44
"1594" 6.58 2.44
"1595" 6.61 2.49
"1596" 6.64 2.55
"1597" 6.56 2.36
"1598" 6.45 2.03
"1599" 6.51 2.01
"1600" 6.75 1.95
"1601" 7.02 2.02
"1602" 6.84 1.88
"1603" 7.09 1.84
"1604" 7.17 1.77
"1605" 7.16 1.63
"1606" 7.14 1.64
"1607" 7.06 1.74
"1608" 6.83 1.74
"1609" 6.96 1.78
"1610" 7.02 1.74
"1611" 6.88 1.72
"1612" 6.86 1.75
"1613" 6.81 1.75
"1614" 6.8 1.74
"1615" 6.87 1.71
"1616" 7.08 1.76
"1617" 7.14 1.7
"1618" 7.18 1.77
"1619" 7.13 1.71
"1620" 6.99 1.78
"1621" 6.94 1.7
"1622" 6.88 1.81
"1623" 6.78 1.74
"1624" 6.79 1.75
"1625" 6.89 1.71
"1626" 6.81 1.78
"1627" 6.76 1.78
"1628" 6.71 1.74
"1629" 6.71 1.75
"1630" 6.63 1.75
"1631" 6.55 1.75
"1632" 6.57 1.73
"1633" 6.54 1.74
"1634" 6.49 1.72
"1635" 6.34 1.72
"1636" 6.43 1.74
"1637" 6.31 1.72
"1638" 6.22 1.73
"1639" 6.27 1.76
"1640" 6.22 1.81
"1641" 6.15 1.73
"1642" 6.18 1.73
"1643" 6.05 1.72
"1644" 5.99 1.8
"1645" 6.01 1.73
"1646" 5.98 1.75
"1647" 6.15 1.72
"1648" 6.31 1.79
"1649" 6.13 1.7
"1650" 6.11 1.21
"1651" 5.94 1.28
"1652" 6.03 1.27
"1653" 6.13 1.24
"1654" 6.19 1.23
"1655" 6.04 1.27
"1656" 6.03 1.23
"1657" 5.93 1.2
"1658" 5.85 1.2
"1659" 5.95 1.26
"1660" 5.97 1.23
"1661" 5.91 1.24
"1662" 5.9 1.29
"1663" 5.88 1.22
"1664" 5.86 1.3
"1665" 5.84 1.24
"1666" 5.79 1.29
"1667" 5.67 1.21
"1668" 5.61 1.27
"1669" 5.79 1.22
"1670" 5.91 1.28
"1671" 5.79 1.23
"1672" 5.85 1.27
"1673" 5.82 1.26
"1674" 5.79 1.28
"1675" 5.7 1.26
"1676" 5.62 1.25
"1677" 5.45 1.27
"1678" 5.34 1.24
"1679" 5.31 1.26
"1680" 5.26 1.24
"1681" 5.21 1.25
"1682" 5.21 1.21
"1683" 5.24 1.13
"1684" 5.4 0.96
"1685" 5.52 1.02
"1686" 5.67 1.01
"1687" 5.94 1.04
"1688" 6.14 0.97
"1689" 6.34 0.98
"1690" 6.24 1.18
"1691" 6.28 1
"1692" 6.32 1.01
"1693" 6.44 0.96
"1694" 6.16 1.02
"1695" 6.01 1
"1696" 5.98 1.07
"1697" 5.77 0.99
"1698" 5.95 1.03
"1699" 6.05 1
"1700" 6.05 1
"1701" 5.94 1.01
"1702" 5.98 0.99
"1703" 6.03 0.99
"1704" 5.83 0.99
"1705" 5.89 1
"1706" 6.02 0.98
"1707" 5.88 1
"1708" 5.82 0.99
"1709" 5.81 0.96
"1710" 5.85 0.97
"1711" 5.66 0.99
"1712" 5.64 1
"1713" 5.68 1.02
"1714" 5.72 1.01
"1715" 5.66 1
"1716" 5.58 1.01
"1717" 5.58 1
"1718" 5.59 1.03
"1719" 5.41 1
"1720" 5.38 1
"1721" 5.4 0.99
"1722" 5.52 1.01
"1723" 5.79 1.01
"1724" 5.89 1.01
"1725" 5.94 1
"1726" 6.01 1
"1727" 6.12 1.02
"1728" 6.34 0.99
"1729" 6.3 1.02
"1730" 6.32 0.99
"1731" 6.28 1.01
"1732" 6.3 0.99
"1733" 6.32 1.01
"1734" 6.25 1
"1735" 6.21 1.11
"1736" 6.01 1.28
"1737" 6 1.25
"1738" 5.98 1.25
"1739" 6.08 1.26
"1740" 5.99 1.27
"1741" 5.85 1.36
"1742" 5.81 1.42
"1743" 5.82 1.51
"1744" 5.77 1.53
"1745" 5.83 1.5
